image_id,relative_path,file_name,mineral_label,four_class_label,four_class_id,source_site,source_type,mindat_photo_id,detail_page_url,download_source_url,page_title,locality,photographer_or_credit,license_or_rights,screening_decision,manual_review_required,metadata_source_file,metadata_status,metadata_missing_fields,width,height,aspect_ratio,megapixels,file_size_bytes,image_format,image_mode,sha256,dhash64,dimension_pass,quality_status,quality_error,exact_duplicate_group_size,near_duplicate_group_id,near_duplicate_group_size,split_group_id,split
VTM-004351,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p519154_page6_010_raw.jpg,chalcopyrite_mindat_p519154_page6_010_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,519154,https://zh.mindat.org/photo-519154.html,https://zh.mindat.org/imagecache/19/5a/08860830017335371509084.jpg,"ChalcopyritePorphyry quarries, Quenast, Rebecq, Walloon Brabant, Wallonia, BelgiumA perfect chalcopyrite crystal on epidote.",Ex A. Pieters specimen.,Ex A. Pieters specimen.,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,709192,JPEG,RGB,31df7eb4abcc54e42a460d8e10dffa08bfaeaaa757eef5fb14839b623068a56b,0f0f1717170f0f07,True,pass,,1,DG-ef83122b59ea,1,DG-ef83122b59ea,train
VTM-004352,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p529730_page1_042_raw.jpg,chalcopyrite_mindat_p529730_page1_042_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,529730,https://zh.mindat.org/photo-529730.html,https://zh.mindat.org/imagecache/d2/e1/09113940017362062317239.jpg,"ChalcopyriteYaogangxian Mine, Yaogangxian W-Sn ore field, Yizhang Co., Chenzhou, Hunan, ChinaTwinned chalcopyrite crystals with white barite and small quartz crystals.",collected: 2005 (approx.),Ex Joan Claramonte Vidal collection (Barcelona).© Carles Curto Milà,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,1026586,JPEG,RGB,57c3ed1bb99d0acaac21d04d358c5b031a28c5e0951b00b790962a3589e29e80,77c39393c9d39395,True,pass,,1,DG-1699cb74b34e,1,DG-1699cb74b34e,train
VTM-004353,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p531950_page3_048_raw.jpg,chalcopyrite_mindat_p531950_page3_048_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,531950,https://zh.mindat.org/photo-531950.html,https://zh.mindat.org/imagecache/2f/4d/08742840017543191825398.jpg,"Chalcopyrite, Bornite, Skutterudite, CovelliteEthiudna East Cobalt Prospect, Mount Victor Plumbago Station, Pastoral Unincorporated Area, South Australia, AustraliaPolished section of calc-silicate rock from the Ethiudna East Prospect, photographed in reflected light. Detail of a rounded incluson in skutterudite (sk), consisting of chalcopyrite (ccp), bornite (bn) and covellite (cv). Field of view is 600 microns.© Ben Grguric",,"Chalcopyrite, Bornite, Skutterudite, CovelliteEthiudna East Cobalt Prospect, Mount Victor Plumbago Station, Pastoral Unincorporated Area, South Australia, AustraliaPolished section of calc-silicate rock from the Ethiudna East Prospect, photographed in reflected light. Detail of a rounded incluson in skutterudite (sk), consisting of chalcopyrite (ccp), bornite (bn) and covellite (cv). Field of view is 600 microns.© Ben Grguric",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,678410,JPEG,RGB,8e8b713a1d6e17412cea959a07464f320b52dde99bae74754d19354df48939a8,4d66e7c519494f91,True,pass,,1,DG-9167d2f948cb,1,DG-9167d2f948cb,test
VTM-004354,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p539653_page4_023_raw.jpg,chalcopyrite_mindat_p539653_page4_023_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,539653,https://zh.mindat.org/photo-539653.html,https://zh.mindat.org/imagecache/84/d5/03092170017362109287544.jpg,"ChalcopyriteHartenstein castle, Maigen, Weinzierl am Walde, Krems-Land District, Lower Austria, AustriaFov ca. 4 mm",peter neschen collection (37-03_013b)© neschen,peter neschen collection (37-03_013b)© neschen,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,705526,JPEG,RGB,2f28287ccf49377a61f3aa1c10b4b9399e90c059082907dce8904ee3e2616aec,6c4c396546def089,True,pass,,1,DG-5e14351aeb33,1,DG-5e14351aeb33,val
VTM-004355,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p543007_page2_003_raw.jpg,chalcopyrite_mindat_p543007_page2_003_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,543007,https://zh.mindat.org/photo-543007.html,https://zh.mindat.org/imagecache/db/d3/04400680017368970451474.jpg,"Chalcopyrite, Pyrite, QuartzBajo de la Alumbrera Mine, Andalgalá, Andalgalá Department, Catamarca Province, ArgentinaChalcopyrite, Pyrite, disseminated in Quartz porphyry.",Specimen size: 9.5 x 7 x 5.3 cm.,Specimen size: 9.5 x 7 x 5.3 cm.,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,134061,JPEG,RGB,69a6a492966ced00a86ea07bcbc983011348d6bb59b0e41062fadc7ba47708d9,271b30e4acac9999,True,pass,,1,DG-7319b7336f77,1,DG-7319b7336f77,train
VTM-004356,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p549168_page1_043_raw.jpg,chalcopyrite_mindat_p549168_page1_043_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,549168,https://zh.mindat.org/photo-549168.html,https://zh.mindat.org/imagecache/f9/8d/07208070017488058543071.jpg,"ChalcopyriteArmée Céleste mine, Saint Jean vein, Neuenberg, Sainte-Marie-aux-Mines, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, FranceGolden chalcopyrite crystal cluster from the Armée Celeste mine on the Neuenberg.","Collection and photo, Paul De Bondt.© Collection and photo 2013, Paul De Bondt","Collection and photo, Paul De Bondt.© Collection and photo 2013, Paul De Bondt",Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1270,1696,0.748821,2.1539,1642208,JPEG,RGB,59060339bde31637334ef4eb20dbcda4d3b8a5aa1874439dc9b976b84c1b69e1,1d1f33236962160d,True,pass,,1,DG-52391854c813,1,DG-52391854c813,train
VTM-004357,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p551280_page6_013_raw.jpg,chalcopyrite_mindat_p551280_page6_013_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,551280,https://zh.mindat.org/photo-551280.html,https://zh.mindat.org/imagecache/ba/d4/03160750017363399766178.jpg,"Chalcopyrite, Marcasite, FluoriteLimites quarry, Ave-et-Auffe, Rochefort, Namur, Wallonia, BelgiumChalcopyrite on Marcasite on Fluorite.© Harjo Neutkens",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1270,1696,0.748821,2.1539,1107121,JPEG,RGB,8e2f5b46063fd770a1d692f1c97a83f3b01692200682a44d04acbd7052c54065,181d3f0cac06363c,True,pass,,1,DG-c446bb19876d,1,DG-c446bb19876d,val
VTM-004358,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p551281_page6_029_raw.jpg,chalcopyrite_mindat_p551281_page6_029_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,551281,https://zh.mindat.org/photo-551281.html,https://zh.mindat.org/imagecache/26/59/04894160017370031305017.jpg,"Chalcopyrite, Marcasite, FluoriteLimites quarry, Ave-et-Auffe, Rochefort, Namur, Wallonia, BelgiumChalcopyrite on Marcasite on Fluorite.© Harjo Neutkens",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,1116,0.716846,0.8928,552384,JPEG,RGB,bae8138941e63054ac6fe05f3932ec7dc1c0834eeac9ebce705ec5b443cdd9d0,78724323260c0cc1,True,pass,,1,DG-bd5d644830a6,1,DG-bd5d644830a6,val
VTM-004359,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p551284_page6_023_raw.jpg,chalcopyrite_mindat_p551284_page6_023_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,551284,https://zh.mindat.org/photo-551284.html,https://zh.mindat.org/imagecache/ab/16/02399020017370031299006.jpg,"Chalcopyrite, FluoriteLimites quarry, Ave-et-Auffe, Rochefort, Namur, Wallonia, BelgiumChalcopyrite on Fluorite.© Harjo Neutkens",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,393090,JPEG,RGB,d3a6073902e3f51c269228dc80fb0c63c215e3bba2e92b4b879906d934da526c,01236972324a0e2e,True,pass,,1,DG-151cfb6bf8df,1,DG-151cfb6bf8df,test
VTM-004360,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p561212_page3_072_raw.jpg,chalcopyrite_mindat_p561212_page3_072_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,561212,https://zh.mindat.org/photo-561212.html,https://zh.mindat.org/imagecache/65/75/00333930017480120298386.jpg,"Chalcopyrite, QuartzMount Lyell Mines, Queenstown, Queenstown district, West Coast municipality, Tasmania, Australiabright Chalcopyrite crystals on Quartz measuring 55x70mm. M Latham specimen and photo.",,"Chalcopyrite, QuartzMount Lyell Mines, Queenstown, Queenstown district, West Coast municipality, Tasmania, Australiabright Chalcopyrite crystals on Quartz measuring 55x70mm. M Latham specimen and photo.",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,411328,JPEG,RGB,142f7e87c6a93d4e499987550a8b4d099ef8cd8ed0a27b794c5d17a157f824d2,87c1d0d6d6c6e061,True,pass,,1,DG-35d834451561,1,DG-35d834451561,train
VTM-004361,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p561792_page6_014_raw.jpg,chalcopyrite_mindat_p561792_page6_014_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,561792,https://zh.mindat.org/photo-561792.html,https://zh.mindat.org/imagecache/c0/29/07320910017363399764151.jpg,"ChalcopyriteBleyberg zinc and lead smelter slag locality, Plombières, Liège, Wallonia, BelgiumChalcopyrite.",Coll.& Photo Ko Jansen.© Ko Jansen,Coll.& Photo Ko Jansen.© Ko Jansen,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,1364752,JPEG,RGB,6fac337ddfe6c371fe68be8e05f2b55e0736cacab4f3ea9f788ae03576d114fb,94163ab2a1b33631,True,pass,,1,DG-f1cef0f123a1,1,DG-f1cef0f123a1,test
VTM-004362,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p563081_page2_006_raw.jpg,chalcopyrite_mindat_p563081_page2_006_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,563081,https://zh.mindat.org/photo-563081.html,https://zh.mindat.org/imagecache/b5/2f/05227510017465593903472.jpg,"ChalcopyriteBajo de la Alumbrera Mine, Andalgalá, Andalgalá Department, Catamarca Province, ArgentinaChalcopyrite.",Specimen size: 5 x 4.7 x 1.8 cm.,Specimen size: 5 x 4.7 x 1.8 cm.,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,243205,JPEG,RGB,6ab05e718367708145190bccba85c7c19876c82c882b5c571d49a20c1b2f2e05,41a472e1c9d8cce8,True,pass,,1,DG-61658f23e19c,1,DG-61658f23e19c,train
VTM-004363,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p563082_page2_004_raw.jpg,chalcopyrite_mindat_p563082_page2_004_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,563082,https://zh.mindat.org/photo-563082.html,https://zh.mindat.org/imagecache/34/cd/01892340017500908038868.jpg,"ChalcopyriteBajo de la Alumbrera Mine, Andalgalá, Andalgalá Department, Catamarca Province, ArgentinaChalcopyrite.",Specimen size: 5 x 5 x 1.5 cm.,Specimen size: 5 x 5 x 1.5 cm.,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,129479,JPEG,RGB,e71b7efe066b9bcd282f9171899f71579946d175c59836c95a11a3a439b90af7,271bf169c4d4e6ce,True,pass,,1,DG-19715fea6cb1,1,DG-19715fea6cb1,train
VTM-004364,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p569458_page6_016_raw.jpg,chalcopyrite_mindat_p569458_page6_016_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,569458,https://zh.mindat.org/photo-569458.html,https://zh.mindat.org/imagecache/99/74/08361500017366830748132.jpg,"Chalcopyrite, DolomiteZwartberg colliery, Zwartberg, Genk, Limburg, Flanders, BelgiumField of view 6 mm.© Leon Hupperichs",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,1145543,JPEG,RGB,93cfd14ea0d364a759a9bfb4b73cd70f9ff2ad77bb7c9b08669a5c7a18aead2e,e3cf2b3af3c38f9c,True,pass,,1,DG-472a4a9cb971,1,DG-472a4a9cb971,test
VTM-004365,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p573796_page4_066_raw.jpg,chalcopyrite_mindat_p573796_page4_066_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,573796,https://zh.mindat.org/photo-573796.html,https://zh.mindat.org/imagecache/30/5c/05184380017397114906390.jpg,"ChalcopyriteFlatschach, Spielberg, Murtal District, Styria, AustriaFuchs IV",peter neschen collection (2990)© neschen,peter neschen collection (2990)© neschen,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,2983198,JPEG,RGB,7ca92bb020f2071ec6e57eaf321157aef6878cf8c0fe5ffe0af8201f4a86ef66,4d85d6f6b2b3063e,True,pass,,1,DG-f8ecb32d9fe4,1,DG-f8ecb32d9fe4,train
VTM-004366,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p576944_page6_024_raw.jpg,chalcopyrite_mindat_p576944_page6_024_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,576944,https://zh.mindat.org/photo-576944.html,https://zh.mindat.org/imagecache/af/ee/06973430017405114535204.jpg,"ChalcopyriteAmbly, Nassogne, Luxembourg, Wallonia, BelgiumCollection Miguel Ángel F. Périz and photograph Juan Miguel.",,"ChalcopyriteAmbly, Nassogne, Luxembourg, Wallonia, BelgiumCollection Miguel Ángel F. Périz and photograph Juan Miguel.",Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,535243,JPEG,RGB,d989ba672b123cf86e11b05d5a83bc0f18e0c96ef6b2ac5ef5d4736425f28b23,6839339a9c429889,True,pass,,1,DG-a8737cb96c4d,1,DG-a8737cb96c4d,train
VTM-004367,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p577005_page4_061_raw.jpg,chalcopyrite_mindat_p577005_page4_061_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,577005,https://zh.mindat.org/photo-577005.html,https://zh.mindat.org/imagecache/18/39/07735270017762029958237.jpg,"Chalcopyrite, QuartzStyrian Erzberg, Eisenerz, Leoben District, Styria, Austriavisually identified","Fov ca. 4,25 mm",peter neschen collection (8868)© neschen,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,1496514,JPEG,RGB,9f13cf1c710aeff0648557b6eb296380547db4347e914bf61e010ce497acd6e0,b2b214dbd2f498f9,True,pass,,1,DG-cb0f9ce956c2,1,DG-cb0f9ce956c2,test
VTM-004368,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p578828_page3_045_raw.jpg,chalcopyrite_mindat_p578828_page3_045_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,578828,https://zh.mindat.org/photo-578828.html,https://zh.mindat.org/imagecache/ad/e8/09016700017373626909707.jpg,"Chalcopyrite, Galena, Sphalerite, Quartz, Tetrahedrite Subgroup, PyriteHellyer-Que River Mines, Waratah district, Waratah-Wynyard municipality, Tasmania, AustraliaBright Chalcopyrite crystals with Galena, gemmy brown Sphalerite, Quartz crystals some with Chlorite inclusions with a trace of Tetrahedrite",,,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,207774,JPEG,RGB,b76ee6b42609393324d762d0792f509ed2cb3606c888812d3d45a7e585a84b5b,fce8e8eceac8e472,True,pass,,1,DG-190a29f63412,1,DG-190a29f63412,train
VTM-004369,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p582414_page4_054_raw.jpg,chalcopyrite_mindat_p582414_page4_054_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,582414,https://zh.mindat.org/photo-582414.html,https://zh.mindat.org/imagecache/e0/3f/09271390017362056262081.jpg,"ChalcopyritePrenterwinkelgraben, Bärndorf, Rottenmann, Liezen District, Styria, AustriaChris Auer photo and collection, self collected in 2007© AC",,"ChalcopyritePrenterwinkelgraben, Bärndorf, Rottenmann, Liezen District, Styria, AustriaChris Auer photo and collection, self collected in 2007© AC",Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,1258329,JPEG,RGB,bd15ae79ed7ad7d76351e8cbd8b59188a838b57009670d09dbced907a5309768,6e2c65ebe2c6cfcc,True,pass,,1,DG-d1667de89144,1,DG-d1667de89144,train
VTM-004370,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p586698_page4_063_raw.jpg,chalcopyrite_mindat_p586698_page4_063_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,586698,https://zh.mindat.org/photo-586698.html,https://zh.mindat.org/imagecache/6f/a3/09764290017362056256546.jpg,"Chalcopyrite, CinnabarLeppenberg, Lobniggraben, Bad Eisenkappel, Eisenkappel-Vellach, Völkermarkt District, Carinthia, AustriaChris Auer photo and collection, self collected in 2013© AC",,"Chalcopyrite, CinnabarLeppenberg, Lobniggraben, Bad Eisenkappel, Eisenkappel-Vellach, Völkermarkt District, Carinthia, AustriaChris Auer photo and collection, self collected in 2013© AC",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1270,1696,0.748821,2.1539,1355289,JPEG,RGB,d617f19d8af15c4010b9d21bf87e6c9d0ba225d91fe0542df51f74192b59463b,59d0d16c6c6c5262,True,pass,,1,DG-9910ec82dbc3,1,DG-9910ec82dbc3,train
VTM-004371,raw_negative/metallic_hard_negative/chalcopyrite/chalcopyrite_mindat_p595073_page3_042_raw.jpg,chalcopyrite_mindat_p595073_page3_042_raw.jpg,chalcopyrite,metallic_hard_negative,3,mindat.org,online_mineral_gallery,595073,https://zh.mindat.org/photo-595073.html,https://zh.mindat.org/imagecache/30/8b/00931890017522732495719.jpg,"Chalcopyrite, GalenaNorth Mine, Broken Hill, Broken Hill district, Yancowinna Co., New South Wales, AustraliaA mass of bronce Chalcopyrite with silvery Galena. JSS specimen and photo.",,"Chalcopyrite, GalenaNorth Mine, Broken Hill, Broken Hill district, Yancowinna Co., New South Wales, AustraliaA mass of bronce Chalcopyrite with silvery Galena. JSS specimen and photo.",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_chalcopyrite_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,1053165,JPEG,RGB,7ff64f20f7f70736c35503e1c24a5e53e44003744f3fc76b8c3348be0df373da,73f1c4d6daa6f6f8,True,pass,,1,DG-e09717884a17,1,DG-e09717884a17,test
