review_order,contact_sheet,tile_index,image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split,review_decision,review_reason,expert_note,reviewer,review_date
14,vesuvianite_001.jpg,14,VTM-003801,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p1394608_page16_005_raw.jpg,vesuvianite,gangue_negative,2,1394608,DG-c55753fc49af,train,keep,,,,
15,vesuvianite_001.jpg,15,VTM-003804,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p146155_page1_019_raw.jpg,vesuvianite,gangue_negative,2,146155,DG-b953120817de,train,keep,,,,
16,vesuvianite_001.jpg,16,VTM-003820,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p161860_page7_010_raw.jpg,vesuvianite,gangue_negative,2,161860,DG-0d25055806ab,train,keep,,,,
17,vesuvianite_001.jpg,17,VTM-003844,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p206641_page3_001_raw.jpg,vesuvianite,gangue_negative,2,206641,DG-5ece93b941e5,train,keep,,,,
18,vesuvianite_001.jpg,18,VTM-003851,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p211813_page7_007_raw.jpg,vesuvianite,gangue_negative,2,211813,DG-1a9713d7c0ed,train,keep,,,,
19,vesuvianite_001.jpg,19,VTM-003852,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p213263_page14_001_raw.jpg,vesuvianite,gangue_negative,2,213263,DG-6be5443dee38,test,keep,,,,
20,vesuvianite_001.jpg,20,VTM-003857,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p232078_page18_026_raw.jpg,vesuvianite,gangue_negative,2,232078,DG-eec51d005c3f,test,keep,,,,
21,vesuvianite_001.jpg,21,VTM-003859,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p240038_page13_002_raw.jpg,vesuvianite,gangue_negative,2,240038,DG-347607d0382b,train,keep,,,,
22,vesuvianite_001.jpg,22,VTM-003862,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p240968_page15_045_raw.jpg,vesuvianite,gangue_negative,2,240968,DG-33077a1095e1,train,keep,,,,
23,vesuvianite_001.jpg,23,VTM-003888,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p287583_page6_036_raw.jpg,vesuvianite,gangue_negative,2,287583,DG-16fb94c77b9b,val,keep,,,,
24,vesuvianite_001.jpg,24,VTM-003891,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p291498_page13_003_raw.jpg,vesuvianite,gangue_negative,2,291498,DG-382fc9f12b38,train,keep,,,,
25,vesuvianite_001.jpg,25,VTM-003903,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p323556_page2_001_raw.jpg,vesuvianite,gangue_negative,2,323556,DG-737047940f15,train,keep,,,,
26,vesuvianite_002.jpg,1,VTM-003906,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p323559_page2_003_raw.jpg,vesuvianite,gangue_negative,2,323559,DG-a823da2de383,train,keep,,,,
27,vesuvianite_002.jpg,2,VTM-003907,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p331231_page4_002_raw.jpg,vesuvianite,gangue_negative,2,331231,DG-d8dee9d488b4,val,keep,,,,
28,vesuvianite_002.jpg,3,VTM-003916,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p356261_page15_058_raw.jpg,vesuvianite,gangue_negative,2,356261,DG-62ff9ecdf8f9,train,keep,,,,
29,vesuvianite_002.jpg,4,VTM-003926,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p392777_page4_009_raw.jpg,vesuvianite,gangue_negative,2,392777,DG-66e1a06eb335,train,keep,,,,
30,vesuvianite_002.jpg,5,VTM-003928,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p396810_page7_030_raw.jpg,vesuvianite,gangue_negative,2,396810,DG-7baf62e4bd78,train,keep,,,,
31,vesuvianite_002.jpg,6,VTM-003936,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p434845_page6_057_raw.jpg,vesuvianite,gangue_negative,2,434845,DG-a5da20726561,train,keep,,,,
32,vesuvianite_002.jpg,7,VTM-003957,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p512294_page6_058_raw.jpg,vesuvianite,gangue_negative,2,512294,DG-6837ec7f0cfb,train,keep,,,,
33,vesuvianite_002.jpg,8,VTM-003958,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p519092_page3_006_raw.jpg,vesuvianite,gangue_negative,2,519092,DG-e0a00790809c,train,keep,,,,
34,vesuvianite_002.jpg,9,VTM-003960,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p519325_page1_071_raw.jpg,vesuvianite,gangue_negative,2,519325,DG-d828cab7f924,train,keep,,,,
35,vesuvianite_002.jpg,10,VTM-003961,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p525435_page7_056_raw.jpg,vesuvianite,gangue_negative,2,525435,DG-e812bc569910,train,keep,,,,
36,vesuvianite_002.jpg,11,VTM-003963,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p530997_page10_003_raw.jpg,vesuvianite,gangue_negative,2,530997,DG-4838f0e63554,train,keep,,,,
37,vesuvianite_002.jpg,12,VTM-003985,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p553656_page7_032_raw.jpg,vesuvianite,gangue_negative,2,553656,DG-2688d936572b,train,keep,,,,
38,vesuvianite_002.jpg,13,VTM-003991,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p571957_page7_067_raw.jpg,vesuvianite,gangue_negative,2,571957,DG-953f0025b71e,test,keep,,,,
39,vesuvianite_002.jpg,14,VTM-004015,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p592764_page11_005_raw.jpg,vesuvianite,gangue_negative,2,592764,DG-77454de7f884,train,keep,,,,
40,vesuvianite_002.jpg,15,VTM-004022,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p592774_page11_027_raw.jpg,vesuvianite,gangue_negative,2,592774,DG-5729472e6060,train,keep,,,,
41,vesuvianite_002.jpg,16,VTM-004026,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p592779_page11_040_raw.jpg,vesuvianite,gangue_negative,2,592779,DG-59e18c2e392d,train,keep,,,,
42,vesuvianite_002.jpg,17,VTM-004047,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p636042_page6_047_raw.jpg,vesuvianite,gangue_negative,2,636042,DG-60aac4edb1a5,train,keep,,,,
43,vesuvianite_002.jpg,18,VTM-004056,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p649560_page5_004_raw.jpg,vesuvianite,gangue_negative,2,649560,DG-24d2c5f11552,train,keep,,,,
44,vesuvianite_002.jpg,19,VTM-004059,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p660119_page1_032_raw.jpg,vesuvianite,gangue_negative,2,660119,DG-fbac0c61b5c8,train,keep,,,,
45,vesuvianite_002.jpg,20,VTM-004066,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p680401_page4_014_raw.jpg,vesuvianite,gangue_negative,2,680401,DG-7d4b1ad1b602,val,keep,,,,
46,vesuvianite_002.jpg,21,VTM-004070,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p682221_page17_009_raw.jpg,vesuvianite,gangue_negative,2,682221,DG-a336d92a23d5,val,keep,,,,
47,vesuvianite_002.jpg,22,VTM-004101,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p806827_page11_006_raw.jpg,vesuvianite,gangue_negative,2,806827,DG-56ee3837e64d,train,keep,,,,
48,vesuvianite_002.jpg,23,VTM-004105,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p812631_page10_030_raw.jpg,vesuvianite,gangue_negative,2,812631,DG-f4cecdf6975b,train,keep,,,,
49,vesuvianite_002.jpg,24,VTM-004108,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p819929_page1_033_raw.jpg,vesuvianite,gangue_negative,2,819929,DG-3cca43ecbc30,train,keep,,,,
50,vesuvianite_002.jpg,25,VTM-004118,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p852101_page2_005_raw.jpg,vesuvianite,gangue_negative,2,852101,DG-c598d42c9630,train,keep,,,,
